mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_epsilon,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.000599956512451,0.000400018692017,-0.446550220248,-0.223750265716,0.001,0.001,0.001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.001}",604,-0.355399688798,-0.237515852729,-0.0310734896287,-0.221261788119,-0.042964569838,-0.237795892849,-1.75210920273,-0.160907430571,-0.11453255801,-0.261270364309,0.000489862441122,0.000489920847309,0.644559186641,0.0339114826441
0.00019998550415,0.000799989700317,-0.446478608854,-0.223691666666,0.001,0.001,0.0046415888336127772,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.0046415888336127772}",584,-0.355361099356,-0.237475690297,-0.03099746445,-0.221202908651,-0.042918122212,-0.237733420216,-1.75195739464,-0.160847502421,-0.114483795348,-0.261198811742,0.000399971008301,0.000399994860817,0.644522612163,0.033910290409
0.0,0.000600004196167,-0.446359238502,-0.223588826211,0.001,0.001,0.021544346900318832,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.021544346900318832}",560,-0.355302053312,-0.237384396937,-0.0308509662525,-0.221113757469,-0.0428441376707,-0.237635667574,-1.75173038446,-0.160764421285,-0.114389332991,-0.261045887792,0.0,0.000489901382448,0.644475147944,0.0338930518125
0.000599956512451,0.0,-0.44643124375,-0.22362613292,0.001,0.001,0.10000000000000001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.10000000000000001}",576,-0.355339610127,-0.237400090985,-0.0309091080796,-0.221177142471,-0.0428736572284,-0.237665585312,-1.75194815824,-0.160815771084,-0.114412406233,-0.261072074747,0.000489862441122,0.0,0.644544212596,0.0338826380666
0.0,0.0,-0.446530075586,-0.223692147947,0.001,0.001,0.46415888336127775,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.46415888336127775}",596,-0.355367614557,-0.237432011415,-0.0310790217637,-0.221228836292,-0.0429492546579,-0.237743432441,-1.75207732872,-0.16085872991,-0.114503847585,-0.261197729679,0.0,0.0,0.644551740766,0.0339027946683
0.000399971008301,0.0,-0.446567911093,-0.223715858407,0.001,0.001,2.154434690031882,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 2.154434690031882}",609,-0.355388014274,-0.237449457835,-0.031109066536,-0.221233288043,-0.0429751695572,-0.237771436825,-1.75215183471,-0.16088326974,-0.114545313058,-0.26124183959,0.000799942016602,0.0,0.644568558765,0.0339071309781
0.0,0.0,-0.446571460524,-0.223718847027,0.001,0.001,10.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 10.0}",613,-0.355395534693,-0.237459136774,-0.0311022145543,-0.22123450402,-0.0429814529032,-0.237772827472,-1.75216019524,-0.160884571494,-0.114548551705,-0.261243195374,0.0,0.0,0.644571435653,0.0339078303329
0.0,0.0,-0.446570719649,-0.223718765805,0.001,0.001,46.415888336127729,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 46.415888336127729}",612,-0.35539573283,-0.237459976599,-0.0310982031892,-0.221234562903,-0.0429818670188,-0.237772433467,-1.75216018116,-0.16088406311,-0.114548551959,-0.261242792944,0.0,0.0,0.644571928859,0.033907964222
0.0,0.000399971008301,-0.446570707336,-0.223718762467,0.001,0.001,215.44346900318823,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 215.44346900318823}",610,-0.355395725005,-0.237459976611,-0.0310981535471,-0.221234562904,-0.0429818670248,-0.23777242859,-1.75216018116,-0.160884056817,-0.114548551959,-0.261242787411,0.0,0.000489862441122,0.644571935952,0.0339079649265
0.00019998550415,0.000599956512451,-0.446570707336,-0.223718762467,0.001,0.001,1000.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 1000.0}",610,-0.355395725005,-0.237459976611,-0.0310981535471,-0.221234562904,-0.0429818670248,-0.23777242859,-1.75216018116,-0.160884056817,-0.114548551959,-0.261242787411,0.000399971008301,0.000489862441122,0.644571935952,0.0339079649265
0.00019998550415,0.000799989700317,-0.446522640168,-0.223724258556,0.001,0.0046415888336127772,0.001,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.001}",592,-0.355270981757,-0.237385816933,-0.0310734896287,-0.221261788119,-0.042964569838,-0.237795892849,-1.75210920273,-0.160907430571,-0.11453255801,-0.261270364309,0.000399971008301,0.000399994860817,0.644563089038,0.0339009638946
0.000399971008301,0.000600004196167,-0.446451028508,-0.223665658981,0.001,0.0046415888336127772,0.0046415888336127772,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.0046415888336127772}",579,-0.355232391076,-0.237345651875,-0.03099746445,-0.221202908651,-0.042918122212,-0.237733420216,-1.75195739464,-0.160847502421,-0.114483795348,-0.261198811742,0.000489862441122,0.000489901382448,0.644526513406,0.0338997569335
0.00100002288818,0.00019998550415,-0.446333963291,-0.223564992529,0.001,0.0046415888336127772,0.021544346900318832,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.021544346900318832}",554,-0.355184102325,-0.237265228527,-0.0308509662525,-0.221113757469,-0.0428441376707,-0.237635667574,-1.75173038446,-0.160764421285,-0.114389332991,-0.261045887792,1.168007728e-07,0.000399971008301,0.644478720858,0.0338833828719
0.000600004196167,0.00019998550415,-0.446403663162,-0.223600125986,0.001,0.0046415888336127772,0.10000000000000001,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.10000000000000001}",568,-0.355210900713,-0.237270056319,-0.0309091080796,-0.221177142471,-0.0428736572284,-0.237665585312,-1.75194815824,-0.160815771084,-0.114412406233,-0.261072074747,0.000489901382448,0.000399971008301,0.644548112636,0.0338721040235
0.000399971008301,0.000600051879883,-0.446502496248,-0.223666142449,0.001,0.0046415888336127772,0.46415888336127775,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.46415888336127775}",589,-0.35523891098,-0.237301983921,-0.0310790217637,-0.221228836292,-0.0429492546579,-0.237743432441,-1.75207732872,-0.16085872991,-0.114503847585,-0.261197729679,0.000489862441122,0.000489940316038,0.644555643613,0.0338922936294
0.000600004196167,0.0,-0.446540331962,-0.223689852918,0.001,0.0046415888336127772,2.154434690031882,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 2.154434690031882}",598,-0.355259311661,-0.237319430392,-0.031109066536,-0.221233288043,-0.0429751695572,-0.237771436825,-1.75215183471,-0.16088326974,-0.114545313058,-0.26124183959,0.000489901382448,0.0,0.644572462228,0.0338966360924
0.000400018692017,0.0,-0.446543881205,-0.223692841125,0.001,0.0046415888336127772,10.0,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 10.0}",602,-0.355266831204,-0.237329107262,-0.0311022145543,-0.22123450402,-0.0429814529032,-0.237772827472,-1.75216019524,-0.160884571494,-0.114548551705,-0.261243195374,0.000489920847309,0.0,0.644575338955,0.0338973303646
0.000799989700317,0.0,-0.446543140343,-0.223692759859,0.001,0.0046415888336127772,46.415888336127729,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 46.415888336127729}",601,-0.355267029401,-0.237329946871,-0.0310982031892,-0.221234562903,-0.0429818670188,-0.237772433467,-1.75216018116,-0.16088406311,-0.114548551959,-0.261242792944,0.000399994860817,0.0,0.644575832115,0.0338974635711
0.000600051879883,0.00019998550415,-0.44654312803,-0.223692756521,0.001,0.0046415888336127772,215.44346900318823,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 215.44346900318823}",599,-0.355267021579,-0.237329946883,-0.0310981535471,-0.221234562904,-0.0429818670248,-0.23777242859,-1.75216018116,-0.160884056817,-0.114548551959,-0.261242787411,0.000489940316038,0.000399971008301,0.644575839208,0.0338974642733
0.0,0.000800037384033,-0.44654312803,-0.223692756521,0.001,0.0046415888336127772,1000.0,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 1000.0}",599,-0.355267021579,-0.237329946883,-0.0310981535471,-0.221234562904,-0.0429818670248,-0.23777242859,-1.75216018116,-0.160884056817,-0.114548551959,-0.261242787411,0.0,0.000400018706227,0.644575839208,0.0338974642733
0.00019998550415,0.000600051879883,-0.446394690171,-0.223603637247,0.001,0.021544346900318832,0.001,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 0.001}",564,-0.35467388177,-0.236782710387,-0.0310734896287,-0.221261788119,-0.042964569838,-0.237795892849,-1.75210920273,-0.160907430571,-0.11453255801,-0.261270364309,0.000399971008301,0.000489940316038,0.644581249399,0.0338531800702
0.000399971008301,0.000600004196167,-0.446323077279,-0.223545035234,0.001,0.021544346900318832,0.0046415888336127772,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 0.0046415888336127772}",553,-0.35463528534,-0.236742533139,-0.03099746445,-0.221202908651,-0.042918122212,-0.237733420216,-1.75195739464,-0.160847502421,-0.114483795348,-0.261198811742,0.000489862441122,0.000489901382448,0.644544668418,0.0338519047691
0.0,0.00019998550415,-0.446206009309,-0.223444367286,0.001,0.021544346900318832,0.021544346900318832,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 0.021544346900318832}",546,-0.354586983746,-0.236662102312,-0.0308509662525,-0.221113757469,-0.0428441376707,-0.237635667574,-1.75173038446,-0.160764421285,-0.114389332991,-0.261045887792,0.0,0.000399971008301,0.644496863954,0.0338354347993
0.000400018692017,0.000400018692017,-0.446275710805,-0.223479505726,0.001,0.021544346900318832,0.10000000000000001,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 0.10000000000000001}",550,-0.354613789715,-0.236666955019,-0.0309091080796,-0.221177142471,-0.0428736572284,-0.237665585312,-1.75194815824,-0.160815771084,-0.114412406233,-0.261072074747,0.000489920847309,0.000489920847309,0.644566262063,0.0338242499823
0.000600004196167,0.000400018692017,-0.446374549697,-0.223545528847,0.001,0.021544346900318832,0.46415888336127775,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 0.46415888336127775}",562,-0.354641827074,-0.236698915911,-0.0310790217637,-0.221228836292,-0.0429492546579,-0.237743432441,-1.75207732872,-0.16085872991,-0.114503847585,-0.261197729679,0.000489901382448,0.000489920847309,0.644573806061,0.0338445922137
0.000400018692017,0.000599956512451,-0.44641238637,-0.223569239364,0.001,0.021544346900318832,2.154434690031882,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 2.154434690031882}",571,-0.354662232231,-0.23671636262,-0.031109066536,-0.221233288043,-0.0429751695572,-0.237771436825,-1.75215183471,-0.16088326974,-0.114545313058,-0.26124183959,0.000489920847309,0.000489862441122,0.644590627526,0.0338489631353
0.0,0.000800037384033,-0.446415934741,-0.223572225649,0.001,0.021544346900318832,10.0,"{'epsilon': 0.021544346900318832, 'C': 0.001, 'gamma': 10.0}",575,-0.354669747707,-0.236726029886,-0.0311022145543,-0.22123450402,-0.0429814529032,-0.237772827472,-1.75216019524,-0.160884571494,-0.114548551705,-0.261243195374,0.0,0.000400018706227,0.644593503508,0.0338496338056
