mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_epsilon,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.00019998550415,0.000600004196167,-0.243998973534,-0.224030454694,0.001,0.001,0.001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.001}",700,-0.458219962163,-0.215791710358,-0.0876711524361,-0.189411590186,-0.206849253272,-0.235066470788,-0.348057325726,-0.223152687398,-0.111960528135,-0.256729814739,0.000399971008301,0.000489901382448,0.143932881521,0.0221727533791
0.00019998550415,0.000200033187866,-0.243978004912,-0.224007358859,0.001,0.001,0.0046415888336127772,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.0046415888336127772}",697,-0.458203159936,-0.215763788931,-0.0876473023349,-0.189386634901,-0.20682379672,-0.235051388768,-0.348040075089,-0.223126549229,-0.111938883926,-0.256708432464,0.000399971008301,0.000400066375732,0.143935731638,0.022175020224
0.000399971008301,0.00019998550415,-0.243925959809,-0.22394717376,0.001,0.001,0.021544346900318832,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.021544346900318832}",687,-0.458148510645,-0.215694600424,-0.0875733171816,-0.189323418331,-0.206772485902,-0.23500769928,-0.347981673867,-0.223062307629,-0.111920072924,-0.256647843137,0.000489862441122,0.000399971008301,0.143933289994,0.0221781937822
0.000400018692017,0.0,-0.243845022725,-0.223863590675,0.001,0.001,0.10000000000000001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.10000000000000001}",676,-0.458006595363,-0.215593919529,-0.0874574607202,-0.189220424419,-0.206763511956,-0.234931902708,-0.347850839934,-0.222994598256,-0.111924954323,-0.256577108463,0.000489920847309,0.0,0.143896578429,0.0221899677971
0.000600004196167,0.000400018692017,-0.243810177754,-0.223829102202,0.001,0.001,0.46415888336127775,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.46415888336127775}",671,-0.457899803191,-0.215480189322,-0.0873977557457,-0.189129408754,-0.20677437091,-0.234952851326,-0.347790021496,-0.222985555741,-0.111979286996,-0.256597505866,0.000489901382448,0.000489920847309,0.143858037043,0.0222350656198
0.0,0.000600004196167,-0.243853758689,-0.223861869379,0.001,0.001,2.154434690031882,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 2.154434690031882}",678,-0.457924094581,-0.215491272039,-0.0874331410116,-0.189132981526,-0.206817507547,-0.235019510904,-0.347814210376,-0.222994044557,-0.112073625154,-0.256671537871,0.0,0.000489901382448,0.143842288732,0.0222615497316
0.00019998550415,0.00019998550415,-0.24389403834,-0.223886997075,0.001,0.001,10.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 10.0}",685,-0.457980609842,-0.215568504074,-0.0874935876447,-0.189162219006,-0.206823952102,-0.235014941252,-0.347903449671,-0.223020956372,-0.112057827339,-0.256668364671,0.000399971008301,0.000399971008301,0.143860955807,0.0222450298596
0.000399971008301,0.0,-0.243947772392,-0.22393231419,0.001,0.001,46.415888336127729,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 46.415888336127729}",691,-0.458088255566,-0.215652190031,-0.0875787408526,-0.189244384105,-0.206838570524,-0.235017117997,-0.347994318277,-0.22307658494,-0.112017545286,-0.256671293877,0.000489862441122,0.0,0.143894279661,0.0222137745044
0.000799989700317,0.00019998550415,-0.243982875366,-0.223969672184,0.001,0.001,215.44346900318823,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 215.44346900318823}",698,-0.458150928848,-0.215699015275,-0.0876615451148,-0.189346498937,-0.206851741208,-0.235021857043,-0.348028250056,-0.223095656162,-0.111991071199,-0.256685333506,0.000399994860817,0.000399971008301,0.143903638451,0.0221828631213
0.000399971008301,0.000600004196167,-0.243997191274,-0.223983621703,0.001,0.001,1000.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 1000.0}",699,-0.458184617086,-0.215722870382,-0.0876786539597,-0.189371559384,-0.20685511932,-0.235021490079,-0.348055707034,-0.223112968443,-0.111978247908,-0.256689220225,0.000489862441122,0.000489901382448,0.143916255684,0.0221742355917
0.0,0.000200033187866,-0.243965452527,-0.224006219551,0.001,0.0046415888336127772,0.001,"{'epsilon': 0.0046415888336127772, 'C': 0.001, 'gamma': 0.001}",694,-0.458063530794,-0.215670534644,-0.0876711524361,-0.189411590186,-0.206849253272,-0.235066470788,-0.348057325726,-0.223152687398,-0.111960528135,-0.256729814739,0.0,0.000400066375732,0.14388299655,0.022181809576
