mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0366000652313,0.00019998550415,-0.693273690787,0.800118763475,{},1,-2.86430160783,0.608397562738,0.818680873985,0.842110574352,0.798190344213,0.900656676359,0.732035146446,0.897168002901,-2.86858904172,0.752261001025,0.00149664368767,0.000399971008301,1.79216586448,0.109851830408
