mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.129200077057,0.00019998550415,0.819597152929,0.986540442058,{},1,0.768463273235,0.970371787586,0.701098721703,0.998191925873,0.875590958102,0.991437847493,0.840465032591,0.991588554704,0.933571817877,0.981112094634,0.00813391398116,0.000399971008301,0.0819983968564,0.00975825229807
