mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0326000213623,0.00019998550415,0.468806879211,0.638161339606,{},1,0.396005162675,0.661059094076,0.612310263704,0.581826252325,0.723670776178,0.574629224044,0.247140914756,0.730273064063,0.356069570245,0.643019063524,0.000489862441122,0.000399971008301,0.172340240339,0.0569955194564
