mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.113199949265,0.023799943924,-0.979826526104,0.942241228025,50,{'n_estimators': 50},5,-7.01837771936,0.956050639712,0.606528983017,0.953211378266,0.835365458976,0.942991081385,0.72047533546,0.947247845212,0.5133997719,0.911705195548,0.00116617945515,0.000399971008301,3.15530922172,0.0159318663227
0.224400043488,0.0467999458313,-0.872993495643,0.946106746395,100,{'n_estimators': 100},4,-6.39679536641,0.957664690933,0.593100563269,0.944766191939,0.800138554021,0.948025944558,0.654126036977,0.955985209075,0.491676210414,0.924091695471,0.00101973934629,0.000748277238852,2.88636646152,0.0120109365319
0.339400005341,0.0697999954224,-0.772585911735,0.945182028669,150,{'n_estimators': 150},3,-5.95862044035,0.955341374446,0.612681541668,0.940855925954,0.806205050997,0.950898172325,0.653873558965,0.95523599589,0.49802661445,0.923578674729,0.00749937854518,0.000399994860817,2.71003369415,0.0120198912469
0.446599960327,0.0926000118256,-0.71742771839,0.946039744431,200,{'n_estimators': 200},2,-5.71521454157,0.956278084588,0.623603410947,0.935493942881,0.799622713241,0.95220152917,0.661662205516,0.956951645788,0.500282081647,0.929273519726,0.0013564450202,0.0011999686584,2.61167399372,0.0114383653794
0.559399986267,0.115799999237,-0.703109306305,0.947181311685,250,{'n_estimators': 250},1,-5.65439509694,0.957120901665,0.613514343651,0.936399791322,0.787738967344,0.951100561809,0.676798187333,0.956184938441,0.515129834674,0.935100365187,0.00307243736691,0.000748353705077,2.58717348209,0.0095646402429
