mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.00019998550415,0.000200033187866,-1.06858624095,-0.862293137437,0.001,{'C': 0.001},10,-0.801656578311,-0.903032174575,-0.933923323694,-0.881066264871,-1.21661164248,-0.858635838685,-1.45230294152,-0.764250882382,-0.988635791248,-0.904480526673,0.000399971008301,0.000400066375732,0.22932648365,0.0518025769273
0.00019998550415,0.000399971008301,-1.0662559588,-0.849963049743,0.0046415888336127772,{'C': 0.0046415888336127772},9,-0.814053592037,-0.901149744959,-0.948026398418,-0.894227435986,-1.1446226864,-0.818901071994,-1.46730595245,-0.764633497054,-1.00357515556,-0.870903498721,0.000399971008301,0.000489862441122,0.221765049456,0.0515051358288
0.000200033187866,0.0,-1.03475524711,-0.765387940971,0.021544346900318832,{'C': 0.021544346900318832},8,-0.790754789361,-0.857534124061,-0.96334356346,-0.871329092037,-0.930420446657,-0.657830545805,-1.44962988886,-0.713109204238,-1.07905406489,-0.727136738713,0.000400066375732,0.0,0.221546270625,0.0842368809853
0.000600051879883,0.00019998550415,-0.877720278173,-0.480609245493,0.10000000000000001,{'C': 0.10000000000000001},7,-0.535582368025,-0.580387612076,-0.767029108905,-0.621218121973,-0.645783579006,-0.317281994435,-1.36399177205,-0.553046020536,-1.1328181978,-0.331112478445,0.000489940316038,0.000399971008301,0.308854810044,0.129613841281
0.000399971008301,0.0,-0.017433061163,0.209069109122,0.46415888336127775,{'C': 0.46415888336127775},6,0.0986256671815,0.220067153234,-0.0925058909207,0.135930501023,0.200628378638,0.340167564083,-0.333486346541,0.00606220403227,0.034449648504,0.343118123241,0.000489862441122,0.0,0.18080562531,0.127935889853
0.000600004196167,0.000399971008301,0.455517400102,0.570977875223,2.154434690031882,{'C': 2.154434690031882},2,0.437601385214,0.493771170166,0.464955465379,0.673784080245,0.595447554455,0.517566442662,0.63233933047,0.5585141549,0.148303008692,0.611253528139,0.000489901382448,0.000489862441122,0.166583852012,0.0650542001211
0.00100002288818,0.0,0.418048175242,0.655068208862,10.0,{'C': 10.0},3,0.686067886127,0.65304336978,0.474497072534,0.68697556286,0.0679689085665,0.594147786165,0.714620543306,0.67646659937,0.106527889655,0.664707726135,1.168007728e-07,0.0,0.273236065612,0.0325093479591
0.0010000705719,0.000400018692017,0.474236990392,0.661382256727,46.415888336127729,{'C': 46.415888336127729},1,0.66037220772,0.576586625878,0.49420972958,0.711896229896,0.55970628431,0.66636345035,0.709124579149,0.681605353505,-0.0779913433642,0.670459624005,1.168007728e-07,0.000489920847309,0.27838281121,0.0452949114722
0.00160007476807,0.00019998550415,0.0134612373708,0.477047620882,215.44346900318823,{'C': 215.44346900318823},5,0.696975603554,0.627651912895,0.526596231678,0.495484245021,0.263697177758,0.519537610507,-1.65840487675,0.501997824451,0.0888608805517,0.240566511532,0.00119993687031,0.000399971008301,0.83782612961,0.127571774965
0.0015998840332,0.000399971008301,0.254057378324,0.624106858302,1000.0,{'C': 1000.0},4,0.480180462284,0.537123251549,0.604090346749,0.636385056076,-0.103290704129,0.601693342949,0.190010942657,0.721330146149,0.0272763375136,0.624002494789,0.000489862441122,0.000489862441122,0.268537771581,0.0594502249725
