mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.000600004196167,0.000400018692017,0.0340361667033,0.79940395849,{},1,0.595305768879,0.813832102189,0.587361064517,0.789493119974,0.544037500139,0.799698971482,-2.32727446264,0.782029348394,0.631426650128,0.811966250411,0.000489901382448,0.000489920847309,1.14572544272,0.0123787829583
