mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0342000484467,0.00019998550415,0.840653616767,0.926219045114,{},1,0.885376887828,0.923120317212,0.793448162507,0.926305679375,0.706257230418,0.940136542864,0.894757219487,0.923354849913,0.923738856497,0.918177836207,0.000748366450714,0.000399971008301,0.0788607418466,0.00743197172458
