mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.000399971008301,0.000200033187866,-1.14619044448,0.46885741722,{},1,-4.35069211974,0.633901486643,0.0673827095749,0.373480621685,0.631448389341,0.301935530282,-1.11367682231,0.593178842589,-0.716548314117,0.4417906049,0.000489862441122,0.000400066375732,1.77575947292,0.126797179347
