mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.035999917984,0.00019998550415,0.220398451247,0.904825669544,{},1,0.726311176175,0.890878820164,-1.73264166046,0.928960264268,0.573288825605,0.918254509423,0.943605849007,0.864165867453,0.772318989254,0.921868886409,0.00252980840782,0.000399971008301,1.02643900107,0.024087414796
