mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0354000091553,0.0,-0.771045111548,0.70710502318,{},1,0.782818618493,0.616768988977,-3.02637375816,0.736657183901,-2.57181090131,0.728852617406,0.619086489413,0.699968845749,0.428737108398,0.753277479866,0.00241658005718,0.0,1.69331039222,0.0483522655481
