mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_epsilon,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0,0.00019998550415,-0.344626587305,-0.214075380707,0.001,0.001,0.001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.001}",543,-1.10889788637,-0.184105804129,-0.275466153186,-0.267093348649,-0.00155421198216,-0.253218734936,-0.124321004509,-0.167515546101,-0.126004822359,-0.198443469721,0.0,0.000399971008301,0.408606036335,0.0391240526144
0.000400018692017,0.00019998550415,-0.344590528824,-0.214026542321,0.001,0.001,0.0046415888336127772,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.0046415888336127772}",535,-1.10885767689,-0.184076159873,-0.275432939915,-0.267046230244,-0.00146145959734,-0.253161400916,-0.124299327948,-0.167461619994,-0.126012544874,-0.198387300579,0.000489920847309,0.000399971008301,0.408607398678,0.0391216762091
0.000400018692017,0.000600004196167,-0.344665065268,-0.214066905148,0.001,0.001,0.021544346900318832,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.021544346900318832}",551,-1.1089772432,-0.184080204552,-0.275503696045,-0.267107730718,-0.00159757873918,-0.253208012239,-0.124370969878,-0.167474316335,-0.125981987393,-0.198464261896,0.000489920847309,0.000489901382448,0.408626742637,0.0391378830874
0.0,0.000399971008301,-0.344706309414,-0.214099242988,0.001,0.001,0.10000000000000001,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.10000000000000001}",552,-1.10901169488,-0.1840982258,-0.275530117696,-0.267120978493,-0.0017153203171,-0.253260325345,-0.124400981455,-0.167522300524,-0.125982283501,-0.198494384777,0.0,0.000489862441122,0.408617653831,0.0391353523267
0.0,0.000999975204468,-0.344712374892,-0.214102671519,0.001,0.001,0.46415888336127775,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 0.46415888336127775}",553,-1.10902391929,-0.184106244976,-0.27552907868,-0.267121599449,-0.00173091931532,-0.253263988544,-0.12440270205,-0.167526414973,-0.125984224096,-0.198495109655,0.0,9.53674316406e-08,0.408619722696,0.0391339871122
0.0,0.000400018692017,-0.344712512439,-0.214102716385,0.001,0.001,2.154434690031882,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 2.154434690031882}",554,-1.10902435122,-0.184106432629,-0.275529076177,-0.267121611957,-0.00173110213501,-0.253264002529,-0.124402730375,-0.167526416814,-0.125984251969,-0.198495117996,0.0,0.000489920847309,0.408619860931,0.0391339634293
0.000400018692017,0.0,-0.344712512439,-0.214102716385,0.001,0.001,10.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 10.0}",555,-1.10902435122,-0.184106432629,-0.275529076177,-0.267121611957,-0.00173110213503,-0.253264002529,-0.124402730375,-0.167526416814,-0.125984251969,-0.198495117996,0.000489920847309,0.0,0.408619860931,0.0391339634293
0.000200033187866,0.00019998550415,-0.344712512439,-0.214102716385,0.001,0.001,46.415888336127729,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 46.415888336127729}",555,-1.10902435122,-0.184106432629,-0.275529076177,-0.267121611957,-0.00173110213503,-0.253264002529,-0.124402730375,-0.167526416814,-0.125984251969,-0.198495117996,0.000400066375732,0.000399971008301,0.408619860931,0.0391339634293
0.0,0.0,-0.344712512439,-0.214102716385,0.001,0.001,215.44346900318823,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 215.44346900318823}",555,-1.10902435122,-0.184106432629,-0.275529076177,-0.267121611957,-0.00173110213503,-0.253264002529,-0.124402730375,-0.167526416814,-0.125984251969,-0.198495117996,0.0,0.0,0.408619860931,0.0391339634293
0.000400018692017,0.000399971008301,-0.344712512439,-0.214102716385,0.001,0.001,1000.0,"{'epsilon': 0.001, 'C': 0.001, 'gamma': 1000.0}",555,-1.10902435122,-0.184106432629,-0.275529076177,-0.267121611957,-0.00173110213503,-0.253264002529,-0.124402730375,-0.167526416814,-0.125984251969,-0.198495117996,0.000489920847309,0.000489862441122,0.408619860931,0.0391339634293
